# Chunk-averaged data for fix binvelocity_data and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount vx
161000 31 1949.0000000000002
  1 0.916667 362 -0.0017
  2 2.75 68.9337 -0.000519557
  3 4.58333 32.9589 -0.000686126
  4 6.41667 57.3706 -0.000442673
  5 8.25 46.8177 -0.000265434
  6 10.0833 49.3954 -0.000296945
  7 11.9167 47.7837 -0.00047075
  8 13.75 48.7014 -0.000526895
  9 15.5833 45.1914 -0.000755787
  10 17.4167 45.5689 -0.000423232
  11 19.25 50.1326 -0.000391941
  12 21.0833 47.5166 -0.000144674
  13 22.9167 48.8503 -0.000358383
  14 24.75 49.1083 -0.000407761
  15 26.5833 47.6966 -0.000135257
  16 28.4167 46.3494 -0.000237207
  17 30.25 50.9383 -7.90092e-05
  18 32.0833 48.0974 -0.000140842
  19 33.9167 45.9277 0.000149336
  20 35.75 49.6294 0.00031849
  21 37.5833 48.5226 0.000383476
  22 39.4167 46.2903 7.26872e-05
  23 41.25 45.8709 -5.37415e-05
  24 43.0833 50.7843 1.14349e-05
  25 44.9167 36.2509 -7.45842e-05
  26 46.75 70.1591 1.87396e-06
  27 48.5833 0.153714 0.0033373
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
245000 31 1948.9999999999998
  1 0.916667 362 -0.0017
  2 2.75 67.4409 -0.000858787
  3 4.58333 33.6254 -0.000973653
  4 6.41667 58.4414 -0.000912406
  5 8.25 46.4409 -0.000976194
  6 10.0833 44.2914 -0.000863717
  7 11.9167 50.4231 -0.000390645
  8 13.75 45.1466 -0.000222484
  9 15.5833 48.3631 -0.000195572
  10 17.4167 45.7926 -0.000472047
  11 19.25 46.5683 -0.000570951
  12 21.0833 47.4446 -0.000672552
  13 22.9167 50.0326 -0.000249554
  14 24.75 46.3889 -0.000458568
  15 26.5833 49.48 -0.00015709
  16 28.4167 45.7034 -0.00021971
  17 30.25 44.9 -0.000175544
  18 32.0833 50.0543 -7.15145e-05
  19 33.9167 45.4357 0.00011839
  20 35.75 49.5223 -6.68539e-05
  21 37.5833 49.486 -9.34684e-05
  22 39.4167 47.0649 0.000262289
  23 41.25 49.4751 0.000365416
  24 43.0833 52.1051 0.000155156
  25 44.9167 36.2863 0.000202046
  26 46.75 74.686 0.000243436
  27 48.5833 0.401143 0.00240276
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
248500 31 1948.9999999999998
  1 0.916667 362.041 -0.00170005
  2 2.75 64.74 -0.000647548
  3 4.58333 32.7423 -0.000753956
  4 6.41667 58.1046 -0.000665432
  5 8.25 46.69 -0.000638421
  6 10.0833 50.8326 -0.000767861
  7 11.9167 47.6303 -0.000787232
  8 13.75 47.9609 -0.000621905
  9 15.5833 48.6571 -0.000591849
  10 17.4167 46.2189 -9.13114e-05
  11 19.25 48.3123 -2.14841e-05
  12 21.0833 49.9271 -0.000209868
  13 22.9167 46.9774 -0.000197008
  14 24.75 47.8203 -0.000359391
  15 26.5833 49.2403 -0.0001876
  16 28.4167 46.7206 0.000110746
  17 30.25 45.7577 -0.000106311
  18 32.0833 47.9694 8.11741e-05
  19 33.9167 46.3197 -8.28839e-05
  20 35.75 47.2731 6.08636e-05
  21 37.5833 48.786 -0.000103055
  22 39.4167 47.8206 -0.00011463
  23 41.25 46.1471 -0.000228198
  24 43.0833 52.7474 -0.000384746
  25 44.9167 36.3009 -0.000382317
  26 46.75 73.1411 -0.000357877
  27 48.5833 0.120857 0.000632075
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
252000 31 1949
  1 0.916667 362.027 -0.00169959
  2 2.75 66.3483 -0.000411077
  3 4.58333 33.0134 -0.000352555
  4 6.41667 58.6149 -0.000415281
  5 8.25 45.1597 -0.000403113
  6 10.0833 49.3783 -0.000463147
  7 11.9167 48.1334 -0.00053616
  8 13.75 48.242 -0.000212987
  9 15.5833 46.2203 -0.000435209
  10 17.4167 48.4846 1.89492e-05
  11 19.25 48.104 -0.000150323
  12 21.0833 47.1329 -0.000153059
  13 22.9167 48.9691 -0.000226964
  14 24.75 46.794 2.69616e-05
  15 26.5833 47.1857 -0.000136918
  16 28.4167 46.978 -0.00041916
  17 30.25 45.5849 -0.000615408
  18 32.0833 48.5334 -0.000594853
  19 33.9167 46.2657 -0.000749622
  20 35.75 48.7954 -0.000683168
  21 37.5833 47.8134 -0.000271684
  22 39.4167 47.2851 -0.000222924
  23 41.25 49.1443 -0.000272439
  24 43.0833 51.4406 9.45284e-05
  25 44.9167 34.7477 2.44928e-05
  26 46.75 76.3466 2.76264e-05
  27 48.5833 0.257429 0.000216672
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
255500 31 1949.0000000000002
  1 0.916667 362 -0.0017
  2 2.75 64.7629 -0.000159573
  3 4.58333 32.5171 -0.000310029
  4 6.41667 56.9506 -0.000154656
  5 8.25 46.4723 -0.00019141
  6 10.0833 49.5046 -4.06111e-05
  7 11.9167 45.856 -0.000169378
  8 13.75 49.3049 -7.51986e-05
  9 15.5833 46.4206 -0.000127347
  10 17.4167 47.6394 -0.000166326
  11 19.25 49.2994 -0.000244747
  12 21.0833 45.2537 -0.00010598
  13 22.9167 48.8431 -0.000246911
  14 24.75 46.6777 -0.000271582
  15 26.5833 45.0697 -0.000201947
  16 28.4167 48.8689 -0.000353209
  17 30.25 45.9169 -0.000511169
  18 32.0833 49.8546 -0.000714899
  19 33.9167 47.2751 -0.00042621
  20 35.75 46.1446 -0.000294436
  21 37.5833 49.1594 -0.000289003
  22 39.4167 48.0729 -0.000428141
  23 41.25 45.8694 -0.000125635
  24 43.0833 52.8749 -0.000249969
  25 44.9167 36.6086 -0.00041822
  26 46.75 79.6789 -0.000347694
  27 48.5833 0.104 -0.00287921
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
259000 31 1948.9999999999998
  1 0.916667 362.018 -0.00169997
  2 2.75 65.9417 -0.000109439
  3 4.58333 33.3697 -0.000203367
  4 6.41667 58.2537 -0.000506146
  5 8.25 45.9814 -0.000255689
  6 10.0833 49.8814 -0.000248239
  7 11.9167 49.1666 -2.6254e-05
  8 13.75 50.8743 -0.000279442
  9 15.5833 45.9643 -0.000425828
  10 17.4167 51.31 -0.000124358
  11 19.25 46.684 -0.000378177
  12 21.0833 49.8674 -0.000391429
  13 22.9167 46.41 -0.000572145
  14 24.75 48.086 -0.000406816
  15 26.5833 47.2089 -0.00030349
  16 28.4167 48.086 -0.000349647
  17 30.25 46.5209 -0.000605802
  18 32.0833 45.9634 -0.000170176
  19 33.9167 48.9894 -0.000220444
  20 35.75 44.0394 -0.000142234
  21 37.5833 46.0871 -0.00031061
  22 39.4167 46.7797 -0.000279505
  23 41.25 46.4743 -0.000206051
  24 43.0833 52.8237 -0.000270088
  25 44.9167 36.1963 -0.000177428
  26 46.75 73.7289 -0.000253418
  27 48.5833 0.293143 0.0010273
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
262500 31 1949.0000000000002
  1 0.916667 362 -0.0017
  2 2.75 62.7891 -0.000276023
  3 4.58333 33.5294 -0.00041217
  4 6.41667 56.5763 -0.000420774
  5 8.25 45.8269 -0.000570411
  6 10.0833 47.9 -0.000332906
  7 11.9167 47.8937 -0.000504592
  8 13.75 46.984 -0.000610188
  9 15.5833 47.9811 -0.000323555
  10 17.4167 48.2777 -0.000457272
  11 19.25 45.4183 -0.000265509
  12 21.0833 50.0857 -0.000362045
  13 22.9167 47.2874 -0.000301549
  14 24.75 46.6886 -0.000292958
  15 26.5833 51.8297 -0.000215946
  16 28.4167 47.4731 -0.00014683
  17 30.25 48.9114 -0.000139474
  18 32.0833 48.1163 -0.000151121
  19 33.9167 49.6263 -0.000190538
  20 35.75 46.5803 -7.83289e-05
  21 37.5833 47.4303 -0.000322137
  22 39.4167 46.422 -0.000148057
  23 41.25 47.9477 -0.00014248
  24 43.0833 53.99 -2.22239e-05
  25 44.9167 35.7834 -0.000277347
  26 46.75 73.4351 -9.66809e-05
  27 48.5833 0.216 0.00159733
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
266000 31 1949
  1 0.916667 362 -0.0017
  2 2.75 65.7631 -0.000565332
  3 4.58333 30.5217 -0.000485697
  4 6.41667 58.8523 -0.000526536
  5 8.25 47.7691 -0.000591504
  6 10.0833 46.944 -0.000587361
  7 11.9167 48.8011 -0.000554381
  8 13.75 47.4277 -0.000374952
  9 15.5833 50.238 -0.000357209
  10 17.4167 49.8957 -0.000324577
  11 19.25 47.0186 -0.000134771
  12 21.0833 47.8543 -0.000125546
  13 22.9167 47.84 -6.32644e-05
  14 24.75 46.8994 -4.99685e-05
  15 26.5833 49.3037 -0.000139086
  16 28.4167 48.3383 -0.000165726
  17 30.25 47.9529 -0.000229718
  18 32.0833 48.2089 -0.00012344
  19 33.9167 47.0257 -0.00023779
  20 35.75 47.6457 -0.000601234
  21 37.5833 45.4531 -0.000550548
  22 39.4167 47.6746 -0.000216394
  23 41.25 46.1297 -0.000254479
  24 43.0833 51.3071 -0.000156851
  25 44.9167 35.4626 -0.000130265
  26 46.75 74.4963 -5.61902e-05
  27 48.5833 0.176286 -0.00159322
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
269500 31 1949.0000000000002
  1 0.916667 362 -0.0017
  2 2.75 68.4351 -0.000623679
  3 4.58333 32.156 -0.00046126
  4 6.41667 56.8783 -0.000388851
  5 8.25 46.6274 -0.000297341
  6 10.0833 47.2431 -0.000641492
  7 11.9167 48.1417 -0.000536819
  8 13.75 45.2074 -0.000568527
  9 15.5833 50.0631 -0.00049275
  10 17.4167 45.0291 -0.000377776
  11 19.25 51.2009 -0.00025087
  12 21.0833 47.1554 -6.87291e-05
  13 22.9167 48.4431 -0.00023111
  14 24.75 45.9106 4.91971e-05
  15 26.5833 50.9837 -6.57713e-05
  16 28.4167 45.3857 -0.000310306
  17 30.25 47.3689 -0.000181573
  18 32.0833 49.4309 -0.000213895
  19 33.9167 46.4454 -6.18985e-05
  20 35.75 47.17 -0.000283986
  21 37.5833 48.9097 -0.000405432
  22 39.4167 46.2954 -0.000512396
  23 41.25 48.6129 -0.000320269
  24 43.0833 52.9254 -0.000596389
  25 44.9167 33.382 -0.000151319
  26 46.75 75.3711 -3.05541e-07
  27 48.5833 0.227429 0.000863307
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
273000 31 1949.0000000000002
  1 0.916667 362.061 -0.00170017
  2 2.75 64.5389 -0.000733483
  3 4.58333 32.7557 -0.000532345
  4 6.41667 55.9734 -0.000412844
  5 8.25 45.9637 -0.000201836
  6 10.0833 47.94 -0.000631418
  7 11.9167 48.8809 -0.000237458
  8 13.75 46.2497 -0.000581591
  9 15.5833 49.4643 -0.000201465
  10 17.4167 47.568 -0.000293552
  11 19.25 47.8157 -0.000482335
  12 21.0833 48.0877 -0.000415159
  13 22.9167 47.334 -0.000426072
  14 24.75 48.0069 -0.000283013
  15 26.5833 50.9823 -0.000406647
  16 28.4167 47.9114 -0.000306644
  17 30.25 46.048 -0.000391747
  18 32.0833 47.5523 -0.000251632
  19 33.9167 48.8431 -0.000236433
  20 35.75 46.5797 4.17846e-05
  21 37.5833 46.4374 -9.14916e-05
  22 39.4167 46.3929 3.64204e-05
  23 41.25 49.1203 -0.000321009
  24 43.0833 50.2011 -9.86484e-05
  25 44.9167 36.2666 -0.000332903
  26 46.75 77.8911 -0.000154309
  27 48.5833 0.133714 -0.000372673
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
276500 31 1948.9999999999998
  1 0.916667 362 -0.0017
  2 2.75 61.8986 -0.000531502
  3 4.58333 31.9449 -6.02784e-05
  4 6.41667 56.2743 -0.000243395
  5 8.25 44.0803 -5.16453e-05
  6 10.0833 46.2937 -0.000277183
  7 11.9167 48.782 -0.00033862
  8 13.75 46.6617 -0.000390467
  9 15.5833 46.592 -0.000417507
  10 17.4167 45.8091 -0.000314005
  11 19.25 52.1511 -0.000379454
  12 21.0833 47.9766 -0.000306675
  13 22.9167 48.514 -0.000220105
  14 24.75 46.824 -0.000240235
  15 26.5833 48.326 -0.00031385
  16 28.4167 49.8614 -0.000440784
  17 30.25 48.6666 -0.00061578
  18 32.0833 49.0389 -0.000358836
  19 33.9167 48.2789 -0.000245413
  20 35.75 45.4389 -0.000104854
  21 37.5833 48.1783 -0.000105712
  22 39.4167 49.9271 -8.12951e-05
  23 41.25 45.3406 -0.00031466
  24 43.0833 54.7546 -0.000362001
  25 44.9167 34.9746 -0.000216628
  26 46.75 78.24 2.90791e-05
  27 48.5833 0.172 0.000553553
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
280000 31 1948.9999999999998
  1 0.916667 362.04 -0.00170004
  2 2.75 65.4483 -0.000249567
  3 4.58333 33.3491 -0.000291678
  4 6.41667 55.4451 -0.0001603
  5 8.25 45.0354 -0.000413138
  6 10.0833 46.4497 -0.000283708
  7 11.9167 49.16 -0.000250349
  8 13.75 49.7623 3.13709e-05
  9 15.5833 49.9766 -0.00019966
  10 17.4167 45.0217 -0.00019902
  11 19.25 50.5843 -0.000361705
  12 21.0833 47.9206 -0.000471585
  13 22.9167 46.9277 -0.000486513
  14 24.75 47.9574 -0.00042207
  15 26.5833 48.6351 -0.000419323
  16 28.4167 49.0883 -0.000349749
  17 30.25 47.5763 -0.000223421
  18 32.0833 49.5169 -0.000354077
  19 33.9167 46.3306 -0.000199289
  20 35.75 46.6894 -0.000278374
  21 37.5833 47.5757 -0.000154539
  22 39.4167 43.7663 -0.000106019
  23 41.25 48.5149 0.000283315
  24 43.0833 51.3534 -0.000277118
  25 44.9167 36.322 -0.000339844
  26 46.75 76.4157 -0.000278032
  27 48.5833 0.137429 0.000985929
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
283500 31 1949
  1 0.916667 362 -0.0017
  2 2.75 63.374 -0.000487424
  3 4.58333 32.4151 -0.000319203
  4 6.41667 59.5817 -0.000263853
  5 8.25 42.9634 -0.000394439
  6 10.0833 49.6349 -0.000388096
  7 11.9167 47.6297 -0.000294645
  8 13.75 47.7694 -0.000344758
  9 15.5833 47.262 -0.000331505
  10 17.4167 47.1794 -0.000361447
  11 19.25 47.694 -0.000541551
  12 21.0833 49.6411 -0.000517154
  13 22.9167 50.12 -0.000347246
  14 24.75 47.0314 -0.000582647
  15 26.5833 49.3569 -0.000250148
  16 28.4167 47.1746 -0.000363959
  17 30.25 50.5291 -0.000563963
  18 32.0833 47.4926 -0.000295703
  19 33.9167 50.1883 -0.000204222
  20 35.75 47.516 -0.000270649
  21 37.5833 47.6866 -0.000138112
  22 39.4167 43.4269 -7.97615e-05
  23 41.25 49.162 0.000155404
  24 43.0833 48.292 0.000373037
  25 44.9167 38.2271 9.92919e-05
  26 46.75 73.3143 0.000335294
  27 48.5833 0.337429 0.000132282
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
287000 31 1948.9999999999998
  1 0.916667 362 -0.0017
  2 2.75 65.2683 -0.000543668
  3 4.58333 32.116 -0.000482625
  4 6.41667 56.9003 -0.000324308
  5 8.25 46.1174 -0.000205468
  6 10.0833 48.7066 -0.000135038
  7 11.9167 46.7897 -0.000271231
  8 13.75 50.4066 -0.000235786
  9 15.5833 45.9511 -0.000209144
  10 17.4167 48.8491 -0.00025696
  11 19.25 48.4751 -0.000331597
  12 21.0833 47.8254 -0.000258215
  13 22.9167 48.85 -0.000336925
  14 24.75 48.3623 -0.000327215
  15 26.5833 49.7289 -0.00044235
  16 28.4167 48.1143 -0.000539397
  17 30.25 47.1271 -0.000364652
  18 32.0833 46.4306 -0.000210091
  19 33.9167 48.3897 -0.000108127
  20 35.75 47.0303 -0.000284554
  21 37.5833 47.04 -0.000312595
  22 39.4167 47.5743 -0.000281014
  23 41.25 44.9086 0.000132478
  24 43.0833 51.0069 2.85761e-05
  25 44.9167 37.7977 8.05892e-05
  26 46.75 75.1131 2.86726e-05
  27 48.5833 0.120571 0.00302934
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
290500 31 1949.0000000000002
  1 0.916667 362 -0.0017
  2 2.75 66.8669 -0.000371918
  3 4.58333 33.0551 -0.00021105
  4 6.41667 56.1057 -0.000412016
  5 8.25 48.0991 -0.000400108
  6 10.0833 44.5337 -0.000402447
  7 11.9167 51.5014 -0.000301925
  8 13.75 47.6903 -8.45063e-05
  9 15.5833 50.6026 4.38407e-05
  10 17.4167 46.2114 6.59849e-05
  11 19.25 49.102 0.000101643
  12 21.0833 46.9746 -0.000195234
  13 22.9167 49.7709 -0.000215986
  14 24.75 50.3966 -0.000398212
  15 26.5833 45.262 -0.000403458
  16 28.4167 51.1077 -0.000384345
  17 30.25 46.5666 -0.000458307
  18 32.0833 46.3271 -0.000506311
  19 33.9167 48.0249 -0.000555233
  20 35.75 43.1437 -0.000556431
  21 37.5833 50.0206 -0.000403185
  22 39.4167 44.0871 -0.000255847
  23 41.25 49.5357 0.000117768
  24 43.0833 49.3609 6.0737e-05
  25 44.9167 36.1714 8.749e-05
  26 46.75 74.32 9.97471e-05
  27 48.5833 0.162 -0.00082038
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
294000 31 1949.0000000000002
  1 0.916667 362.074 -0.00170047
  2 2.75 66.4543 -0.000256952
  3 4.58333 31.8494 -0.000426799
  4 6.41667 57.2831 -0.000468927
  5 8.25 46.8749 -0.000290787
  6 10.0833 45.8437 -0.000291557
  7 11.9167 50.3531 -0.000140918
  8 13.75 47.4771 -0.000266825
  9 15.5833 46.696 -0.000313647
  10 17.4167 49.2774 -1.23123e-05
  11 19.25 45.7989 5.54326e-05
  12 21.0833 47.1477 -0.0002488
  13 22.9167 48.0923 -0.000155003
  14 24.75 49.7171 -0.000400609
  15 26.5833 50.0937 -0.000464108
  16 28.4167 47.9703 -0.000484883
  17 30.25 46.786 -0.000427838
  18 32.0833 49.8614 -0.000176858
  19 33.9167 47.0291 -9.60944e-05
  20 35.75 48.6274 -8.28483e-05
  21 37.5833 48.008 -4.77572e-05
  22 39.4167 46.2426 8.09617e-05
  23 41.25 46.9591 0.000132693
  24 43.0833 49.8083 9.87404e-05
  25 44.9167 37.9351 0.000196781
  26 46.75 72.6791 -0.000142884
  27 48.5833 0.0602857 0.00145241
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
297500 31 1949
  1 0.916667 362 -0.0017
  2 2.75 64.1477 -0.000504553
  3 4.58333 33.2711 -0.000575241
  4 6.41667 55.8003 -0.00019142
  5 8.25 45.2206 -0.000185508
  6 10.0833 51.0083 -0.000155697
  7 11.9167 48.1189 -0.000102198
  8 13.75 47.4226 -0.000315178
  9 15.5833 47.7977 -0.000204005
  10 17.4167 49.2589 -0.000326062
  11 19.25 45.83 -0.000587412
  12 21.0833 49.0694 -0.0010973
  13 22.9167 46.5854 -0.00062799
  14 24.75 49.2229 -0.00034034
  15 26.5833 47.7591 -0.00031969
  16 28.4167 47.5589 -0.000332658
  17 30.25 45.8354 -9.13973e-06
  18 32.0833 47.9149 -3.50153e-05
  19 33.9167 48.2231 4.99597e-05
  20 35.75 46.712 0.000382215
  21 37.5833 50.6774 0.000249365
  22 39.4167 47.7149 0.000142781
  23 41.25 46.3254 9.18253e-05
  24 43.0833 53.2177 0.000198491
  25 44.9167 36.4011 -7.22184e-05
  26 46.75 73.642 -0.00021612
  27 48.5833 0.264286 0.00272338
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
301000 31 1949
  1 0.916667 362 -0.0017
  2 2.75 66.4374 -0.000738586
  3 4.58333 31.7329 -0.000796789
  4 6.41667 57.7377 -0.000459532
  5 8.25 45.2383 -0.00039351
  6 10.0833 47.9863 -0.000439878
  7 11.9167 48.0549 -0.000104264
  8 13.75 46.7989 -0.000317967
  9 15.5833 46.9206 -0.000145344
  10 17.4167 48.0651 -0.000301225
  11 19.25 48.7931 -0.000459334
  12 21.0833 46.8017 -0.00026957
  13 22.9167 50.6 -0.000322223
  14 24.75 46.6589 -0.000248305
  15 26.5833 49.9431 -0.000155544
  16 28.4167 47.0734 -0.000146918
  17 30.25 44.3223 -0.00022205
  18 32.0833 48.6103 -0.00012932
  19 33.9167 46.556 -3.54466e-05
  20 35.75 46.8506 -6.09895e-05
  21 37.5833 48.6489 0.000110545
  22 39.4167 46.8989 0.000189402
  23 41.25 46.5783 -2.25095e-05
  24 43.0833 53.0257 -3.82327e-05
  25 44.9167 38.2949 0.000152961
  26 46.75 76.3431 0.000406921
  27 48.5833 0.0288571 -0.00389996
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
304500 31 1948.9999999999995
  1 0.916667 362 -0.0017
  2 2.75 68.0349 -0.00069328
  3 4.58333 31.3449 -0.000586559
  4 6.41667 56.6923 -0.000883368
  5 8.25 47.3446 -0.000955624
  6 10.0833 47.8797 -0.00057878
  7 11.9167 45.1734 -0.000371846
  8 13.75 49.3751 -0.000484201
  9 15.5833 43.9909 -0.00066792
  10 17.4167 48.8997 -0.000517664
  11 19.25 46.7043 -0.000442649
  12 21.0833 49.062 -0.000313872
  13 22.9167 47.9977 -0.000124434
  14 24.75 46.8263 -5.82175e-05
  15 26.5833 47.5803 0.000150705
  16 28.4167 47.9031 7.08672e-05
  17 30.25 48.5826 0.00033195
  18 32.0833 48.8331 0.000264838
  19 33.9167 47.7243 0.000313182
  20 35.75 47.8837 0.000343311
  21 37.5833 48.7991 0.000113946
  22 39.4167 45.1734 0.000267787
  23 41.25 49.2846 0.000309127
  24 43.0833 52.0423 0.000336256
  25 44.9167 36.0557 0.000424429
  26 46.75 75.7526 0.000229791
  27 48.5833 0.0594286 0.00312881
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
308000 31 1949
  1 0.916667 362.143 -0.00170001
  2 2.75 66.284 -0.000702862
  3 4.58333 31.2886 -0.000614935
  4 6.41667 54.7211 -0.000664281
  5 8.25 47.2751 -0.000826323
  6 10.0833 47.8994 -0.000772253
  7 11.9167 48.3123 -0.000735327
  8 13.75 50.0726 -0.000357694
  9 15.5833 48.5049 -0.0005088
  10 17.4167 47.3166 -0.000410019
  11 19.25 49.0637 -0.000265297
  12 21.0833 45.7334 -0.000389234
  13 22.9167 49.6357 -0.000624076
  14 24.75 45.0197 -0.000288118
  15 26.5833 47.2391 -0.00041103
  16 28.4167 48.1343 -0.000113183
  17 30.25 46.5194 -0.000298
  18 32.0833 48.8834 -5.35844e-05
  19 33.9167 46.0989 0.000192395
  20 35.75 48.9749 0.000221237
  21 37.5833 49.8911 0.000319457
  22 39.4167 47.2871 0.000447685
  23 41.25 49.7703 0.000664757
  24 43.0833 47.9394 0.000807335
  25 44.9167 39.8157 0.000907225
  26 46.75 72.956 0.000972635
  27 48.5833 0.219714 -0.000672944
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
311500 31 1948.9999999999998
  1 0.916667 362 -0.0017
  2 2.75 69.7743 -0.000651975
  3 4.58333 31.5231 -0.000321992
  4 6.41667 58.2863 -0.000508028
  5 8.25 46.2937 -0.00036637
  6 10.0833 46.6246 -0.000451806
  7 11.9167 47.1163 -0.000141431
  8 13.75 47.3666 -0.000520468
  9 15.5833 47.6563 -0.000644157
  10 17.4167 47.7623 -0.000550519
  11 19.25 48.2549 -0.000575539
  12 21.0833 46.0711 -0.000497011
  13 22.9167 48.2991 -0.00047696
  14 24.75 47.7969 -0.00031768
  15 26.5833 45.0549 -0.000290331
  16 28.4167 48.9137 -0.000116573
  17 30.25 44.9903 -9.4638e-05
  18 32.0833 47.932 0.00020848
  19 33.9167 45.9114 0.0001948
  20 35.75 45.704 0.000380256
  21 37.5833 50.1509 0.000381719
  22 39.4167 46.3703 8.61064e-05
  23 41.25 48.6071 0.000351175
  24 43.0833 53.1823 0.000437645
  25 44.9167 37.8509 0.00042617
  26 46.75 77.2006 0.000588709
  27 48.5833 0.306286 0.00133962
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
315000 31 1949.0000000000002
  1 0.916667 362 -0.0017
  2 2.75 68.1466 -0.000806582
  3 4.58333 32.21 -0.00058065
  4 6.41667 57.994 -0.000711368
  5 8.25 44.5729 -0.000505017
  6 10.0833 46.3177 -0.000499593
  7 11.9167 48.3409 -0.000425039
  8 13.75 47.8303 -0.000473644
  9 15.5833 50.002 -0.000556567
  10 17.4167 49.1289 -0.000141028
  11 19.25 46.5686 -0.000103331
  12 21.0833 48.9226 -8.23971e-05
  13 22.9167 47.0197 -2.20853e-05
  14 24.75 48.956 0.000198644
  15 26.5833 46.4174 0.000110308
  16 28.4167 48.3031 -0.00010082
  17 30.25 46.2143 -0.000133645
  18 32.0833 46.5883 0.000250303
  19 33.9167 44.6597 0.000218296
  20 35.75 47.8654 8.52252e-05
  21 37.5833 48.0254 0.000125497
  22 39.4167 45.4726 8.34573e-05
  23 41.25 48.8129 0.000117913
  24 43.0833 53.2766 5.83989e-05
  25 44.9167 36.8649 -6.36591e-05
  26 46.75 75.9897 -5.65772e-05
  27 48.5833 0.499714 0.00171636
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
318500 31 1949
  1 0.916667 362.046 -0.00170036
  2 2.75 63.5794 -0.000913766
  3 4.58333 33.12 -0.00105055
  4 6.41667 57.012 -0.00101117
  5 8.25 45.5189 -0.000904223
  6 10.0833 45.4371 -0.000878623
  7 11.9167 49.1143 -0.000388297
  8 13.75 47.4997 -0.000243013
  9 15.5833 47.1757 -0.000323001
  10 17.4167 46.0649 -0.000312192
  11 19.25 47.9069 -0.000127208
  12 21.0833 50.3791 -0.00016349
  13 22.9167 49.0266 -0.0002227
  14 24.75 49.8269 3.63851e-05
  15 26.5833 48.4554 0.000145123
  16 28.4167 45.5931 0.000103569
  17 30.25 49.0246 0.000325355
  18 32.0833 48.4797 6.69768e-05
  19 33.9167 44.7534 0.000292831
  20 35.75 49.5409 -2.27692e-05
  21 37.5833 49.7634 8.56514e-05
  22 39.4167 46.4649 -2.06496e-05
  23 41.25 47.35 0.00010908
  24 43.0833 52.0549 0.000171487
  25 44.9167 38.2734 0.000113797
  26 46.75 73.3571 -2.25302e-05
  27 48.5833 0.181429 0.000794003
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
322000 31 1949
  1 0.916667 362.068 -0.00169945
  2 2.75 64.3371 -0.000779453
  3 4.58333 35.02 -0.000716979
  4 6.41667 53.8731 -0.000428599
  5 8.25 45.8583 -0.000484491
  6 10.0833 50.5351 -0.000577447
  7 11.9167 47.9834 -0.000572092
  8 13.75 47.0309 -0.00053677
  9 15.5833 47.7434 -0.000683104
  10 17.4167 45.7054 -0.000533394
  11 19.25 48.4283 -0.000617954
  12 21.0833 48.0726 -0.000253316
  13 22.9167 49.1663 -0.000260711
  14 24.75 46.204 -0.000135872
  15 26.5833 49.3649 -8.86546e-05
  16 28.4167 49.6826 -0.000285906
  17 30.25 48.3923 -4.73992e-05
  18 32.0833 45.5971 -8.03413e-05
